id,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,x_coordinate,y_coordinate
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_236f,233020,"Fournaise, Piton de la",14352,Confirmed Eruption,,,,,Observations: Reported,,1954,,,1.0,16.0,15.0,,1954.0,,,12.0,16.0,15.0,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2370,233020,"Fournaise, Piton de la",14353,Confirmed Eruption,2.0,,"Dolomieu, Bory, S, SE & ESE flanks",,Observations: Reported,,1955,,,7.0,6.0,,,1957.0,,,3.0,16.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2371,233020,"Fournaise, Piton de la",14354,Confirmed Eruption,2.0,,"Bory, N of Bory, NE of Dolomieu",,Observations: Reported,,1957,,,9.0,2.0,,,1957.0,,,11.0,16.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2372,233020,"Fournaise, Piton de la",14343,Confirmed Eruption,2.0,,"Dolomieu, Grand Brule",,Observations: Reported,?,1947,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2373,233020,"Fournaise, Piton de la",14344,Confirmed Eruption,2.0,,South flank (le Chateau Fort),,Observations: Reported,,1948,,,2.0,14.0,,,1948.0,,,3.0,8.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2374,233020,"Fournaise, Piton de la",14345,Uncertain Eruption,2.0,,,,,,1949,,,10.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2375,233020,"Fournaise, Piton de la",14346,Confirmed Eruption,2.0,,South flank (2080 m),,Observations: Reported,,1950,,,2.0,25.0,,,1950.0,,,4.0,2.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2376,233020,"Fournaise, Piton de la",14347,Confirmed Eruption,2.0,,SE of Bory,,Observations: Reported,,1950,,,8.0,30.0,,,1950.0,,,9.0,5.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2377,233020,"Fournaise, Piton de la",14348,Uncertain Eruption,0.0,,North part of Grand Brule,,,,1951,,,6.0,16.0,15.0,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2378,233020,"Fournaise, Piton de la",14337,Confirmed Eruption,1.0,,,,Observations: Reported,?,1941,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2379,233020,"Fournaise, Piton de la",14338,Confirmed Eruption,2.0,,"Bory, rim of Dolomieu",,Observations: Reported,,1942,,,10.0,5.0,,,1942.0,,,10.0,25.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_237a,233020,"Fournaise, Piton de la",14339,Confirmed Eruption,2.0,,"SE of Dolomieu, lower Grandes Pentes",,Observations: Reported,,1943,,?,3.0,30.0,,,1943.0,,,5.0,26.0,5.0,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_237b,233020,"Fournaise, Piton de la",14340,Confirmed Eruption,2.0,,,,Observations: Reported,,1944,,,4.0,11.0,,,1944.0,,,5.0,1.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_237c,233020,"Fournaise, Piton de la",14341,Confirmed Eruption,2.0,,SE flank near Nez Coupe du Tremblet,,Observations: Reported,,1945,,,4.0,15.0,,,1945.0,,,5.0,6.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_237d,233020,"Fournaise, Piton de la",14342,Confirmed Eruption,2.0,,Dolomieu crater and upper flanks,,Observations: Reported,,1946,,,6.0,18.0,,,1946.0,,,7.0,5.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_237e,233020,"Fournaise, Piton de la",14331,Confirmed Eruption,2.0,,"Dolomieu, upper and SE flanks",,Observations: Reported,,1933,,,6.0,7.0,,,1934.0,,,4.0,1.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_237f,233020,"Fournaise, Piton de la",14332,Confirmed Eruption,2.0,,,,Observations: Reported,?,1935,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2380,233020,"Fournaise, Piton de la",14333,Confirmed Eruption,0.0,,Near 1933 crater,,Observations: Reported,,1936,,,9.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2381,233020,"Fournaise, Piton de la",14334,Confirmed Eruption,2.0,,"Bory, flanks of Bory and Dolomieu",,Observations: Reported,,1937,,,8.0,13.0,,,1937.0,,,11.0,25.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2382,233020,"Fournaise, Piton de la",14335,Confirmed Eruption,1.0,,,,Observations: Reported,,1938,,,7.0,25.0,,,1938.0,,,7.0,29.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2383,233020,"Fournaise, Piton de la",14336,Confirmed Eruption,2.0,,"ESE and SW flanks, Dolomieu",,Observations: Reported,,1938,,,12.0,7.0,,,1939.0,,,1.0,15.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2384,233020,"Fournaise, Piton de la",14325,Confirmed Eruption,2.0,,,,Observations: Reported,,1925,,,12.0,30.0,,,1926.0,,,4.0,20.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2385,233020,"Fournaise, Piton de la",14326,Confirmed Eruption,2.0,,North flank,,Observations: Reported,,1926,,,9.0,18.0,,,1927.0,,,6.0,15.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2386,233020,"Fournaise, Piton de la",14327,Confirmed Eruption,2.0,,,,Observations: Reported,,1929,,,12.0,23.0,,,1929.0,,,12.0,31.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2387,233020,"Fournaise, Piton de la",14328,Confirmed Eruption,0.0,,,,Observations: Reported,,1930,,,5.0,23.0,,,1930.0,,,5.0,24.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2388,233020,"Fournaise, Piton de la",14329,Confirmed Eruption,2.0,,"Summit, NE flank (Cratère Haug)",,Observations: Reported,,1931,,,1.0,22.0,,,1931.0,,,8.0,26.0,5.0,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2389,233020,"Fournaise, Piton de la",14330,Confirmed Eruption,,,,,Observations: Reported,,1932,,,11.0,14.0,14.0,,1932.0,,,11.0,16.0,14.0,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_238a,233020,"Fournaise, Piton de la",14319,Confirmed Eruption,2.0,,"Summit, N and NE of Crater Velain",,Observations: Reported,,1915,,,7.0,22.0,,,1915.0,,,11.0,21.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_238b,233020,"Fournaise, Piton de la",14320,Confirmed Eruption,0.0,,NE flank (above Piton de Crac),,Observations: Reported,,1917,,,4.0,29.0,,,1917.0,,,4.0,29.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_238c,233020,"Fournaise, Piton de la",14321,Confirmed Eruption,0.0,,,,Observations: Reported,,1920,,,6.0,28.0,,,1920.0,,,10.0,18.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_238d,233020,"Fournaise, Piton de la",14322,Confirmed Eruption,2.0,,,,Observations: Reported,,1921,,,11.0,27.0,,,1921.0,,,12.0,3.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_238e,233020,"Fournaise, Piton de la",14323,Confirmed Eruption,0.0,,,,Observations: Reported,,1924,,,5.0,19.0,,,1924.0,,>,5.0,23.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_238f,233020,"Fournaise, Piton de la",14324,Confirmed Eruption,2.0,,,,Observations: Reported,,1924,,,9.0,3.0,,,1924.0,,,9.0,13.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2390,233020,"Fournaise, Piton de la",14312,Confirmed Eruption,2.0,,,,Observations: Reported,,1905,,,2.0,15.0,,,1905.0,,,2.0,16.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2391,233020,"Fournaise, Piton de la",14313,Confirmed Eruption,0.0,,,,Observations: Reported,,1907,,,11.0,29.0,,,1907.0,,,12.0,5.0,4.0,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2392,233020,"Fournaise, Piton de la",14314,Uncertain Eruption,0.0,,,,,,1908,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2393,233020,"Fournaise, Piton de la",14315,Confirmed Eruption,2.0,,East of Cratère Faujas,,Observations: Reported,,1909,,,4.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2394,233020,"Fournaise, Piton de la",14316,Confirmed Eruption,2.0,,,,Observations: Reported,,1910,,,11.0,16.0,,,1910.0,,,12.0,12.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2395,233020,"Fournaise, Piton de la",14317,Confirmed Eruption,2.0,,,,Observations: Reported,,1913,,,7.0,10.0,,,1913.0,,,8.0,3.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2396,233020,"Fournaise, Piton de la",14306,Confirmed Eruption,0.0,,East of Dolomieu,,Observations: Reported,,1900,,,5.0,11.0,,,1900.0,,,5.0,30.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2397,233020,"Fournaise, Piton de la",14307,Confirmed Eruption,2.0,,East of Dolomieu,,Observations: Reported,,1901,,,2.0,21.0,,,1901.0,,,2.0,25.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2398,233020,"Fournaise, Piton de la",14308,Confirmed Eruption,2.0,,NE flank (above Piton de Crac),,Observations: Reported,,1901,,,7.0,4.0,,,1901.0,,,7.0,6.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2399,233020,"Fournaise, Piton de la",14309,Confirmed Eruption,2.0,,,,Observations: Reported,,1902,,,8.0,13.0,,,1902.0,,,8.0,18.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_239a,233020,"Fournaise, Piton de la",14310,Confirmed Eruption,0.0,,,,Observations: Reported,?,1903,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_239b,233020,"Fournaise, Piton de la",14311,Confirmed Eruption,2.0,,NE flank (above Piton de Crac),,Observations: Reported,,1904,,,8.0,19.0,,,1904.0,,,10.0,17.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_239c,233020,"Fournaise, Piton de la",14300,Confirmed Eruption,2.0,,"Summit, Grandes Pentes",,Observations: Reported,,1890,,,2.0,0.0,,,1891.0,,,2.0,4.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_239d,233020,"Fournaise, Piton de la",14301,Confirmed Eruption,2.0,,,,Observations: Reported,,1894,,,8.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_239e,233020,"Fournaise, Piton de la",14302,Confirmed Eruption,0.0,,,,Observations: Reported,,1897,,,1.0,5.0,4.0,,1897.0,,,1.0,24.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_239f,233020,"Fournaise, Piton de la",14303,Confirmed Eruption,2.0,,,,Observations: Reported,,1898,,,1.0,14.0,,,1898.0,,,1.0,20.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a0,233020,"Fournaise, Piton de la",14304,Confirmed Eruption,2.0,,,,Observations: Reported,,1898,,,11.0,26.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a1,233020,"Fournaise, Piton de la",14305,Confirmed Eruption,2.0,,,,Observations: Reported,,1899,,,2.0,13.0,,,1899.0,,>,7.0,18.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a2,233020,"Fournaise, Piton de la",14294,Confirmed Eruption,0.0,,,,Observations: Reported,,1875,,,11.0,26.0,,,1875.0,,?,12.0,11.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a3,233020,"Fournaise, Piton de la",14295,Confirmed Eruption,,,,,Observations: Reported,,1876,,,12.0,11.0,,,1876.0,,?,12.0,11.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a4,233020,"Fournaise, Piton de la",14296,Confirmed Eruption,0.0,,,,Observations: Reported,,1878,,,3.0,14.0,,,1878.0,,,3.0,30.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a5,233020,"Fournaise, Piton de la",14297,Uncertain Eruption,0.0,,,,,,1882,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a6,233020,"Fournaise, Piton de la",14298,Confirmed Eruption,0.0,,,,Observations: Reported,,1884,,,2.0,4.0,,,1884.0,,,2.0,5.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a7,233020,"Fournaise, Piton de la",14299,Confirmed Eruption,2.0,,Grandes Pentes and summit,,Observations: Reported,,1889,,,6.0,0.0,,,1889.0,,>,8.0,11.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a8,233020,"Fournaise, Piton de la",14288,Confirmed Eruption,2.0,?,,,Observations: Reported,?,1869,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23a9,233020,"Fournaise, Piton de la",14289,Uncertain Eruption,0.0,,,,,,1870,,,2.0,1.0,30.0,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23aa,233020,"Fournaise, Piton de la",14290,Confirmed Eruption,0.0,,,,Observations: Reported,,1871,,,6.0,21.0,,,1871.0,,,7.0,5.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23ab,233020,"Fournaise, Piton de la",14291,Uncertain Eruption,0.0,,,,,,1872,,,2.0,1.0,30.0,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23ac,233020,"Fournaise, Piton de la",14292,Confirmed Eruption,,,,,Observations: Reported,,1874,,,2.0,1.0,30.0,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23ad,233020,"Fournaise, Piton de la",14293,Confirmed Eruption,2.0,,,,Observations: Reported,,1874,,,6.0,29.0,,,1874.0,,>,11.0,7.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23ae,233020,"Fournaise, Piton de la",14282,Confirmed Eruption,2.0,,,,Observations: Reported,,1859,,,5.0,8.0,,,1859.0,,>,5.0,23.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23af,233020,"Fournaise, Piton de la",14283,Confirmed Eruption,2.0,,Dolomieu and l'Enclos,,Observations: Reported,,1860,,,1.0,22.0,,,1860.0,,,3.0,20.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b0,233020,"Fournaise, Piton de la",14284,Confirmed Eruption,2.0,,Brulant,,Observations: Reported,,1861,,,3.0,19.0,,,1861.0,,,3.0,19.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b1,233020,"Fournaise, Piton de la",14285,Confirmed Eruption,0.0,,,,Observations: Reported,,1863,,,12.0,20.0,,,1864.0,,,1.0,29.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b2,233020,"Fournaise, Piton de la",14286,Confirmed Eruption,2.0,,,,Observations: Reported,,1865,,,2.0,5.0,,,1865.0,,,2.0,10.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b3,233020,"Fournaise, Piton de la",14287,Confirmed Eruption,0.0,,,,Observations: Reported,,1868,,,3.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b4,233020,"Fournaise, Piton de la",14276,Confirmed Eruption,0.0,,,,Observations: Reported,,1848,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b5,233020,"Fournaise, Piton de la",14277,Confirmed Eruption,0.0,,,,Observations: Reported,,1849,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b6,233020,"Fournaise, Piton de la",14278,Confirmed Eruption,0.0,,,,Observations: Reported,,1850,,,11.0,3.0,,,1850.0,,,11.0,12.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2410,234010,Heard,14400,Uncertain Eruption,2.0,,,,,,1881,,,6.0,2.0,,,,,,,,,73.513,-53.106
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b7,233020,"Fournaise, Piton de la",14279,Confirmed Eruption,0.0,,"Brulant, l'Enclos Velain",,Observations: Reported,,1851,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b8,233020,"Fournaise, Piton de la",14280,Confirmed Eruption,0.0,,Brulant,,Observations: Reported,,1852,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23b9,233020,"Fournaise, Piton de la",14281,Confirmed Eruption,2.0,,,,Observations: Reported,,1858,,,11.0,3.0,,,1859.0,,,1.0,0.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23ba,233020,"Fournaise, Piton de la",14270,Confirmed Eruption,0.0,,L'Enclos and NE rift zone,,Observations: Reported,,1832,,,3.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23bb,233020,"Fournaise, Piton de la",14271,Confirmed Eruption,2.0,,Summit and Piton de Crac,,Observations: Reported,,1844,,,3.0,19.0,,,1844.0,,,5.0,11.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23bc,233020,"Fournaise, Piton de la",14272,Confirmed Eruption,2.0,,,,Observations: Reported,,1844,,,12.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23bd,233020,"Fournaise, Piton de la",14273,Confirmed Eruption,0.0,,,,Observations: Reported,,1845,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23be,233020,"Fournaise, Piton de la",14274,Confirmed Eruption,0.0,,,,Observations: Reported,,1846,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23bf,233020,"Fournaise, Piton de la",14275,Confirmed Eruption,0.0,,,,Observations: Reported,,1847,,,0.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c0,233020,"Fournaise, Piton de la",14264,Confirmed Eruption,0.0,,,,Observations: Reported,,1817,,,1.0,0.0,,,1817.0,,,4.0,0.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c1,233020,"Fournaise, Piton de la",14265,Confirmed Eruption,2.0,,NW rift zone,,Observations: Reported,,1820,,,1.0,0.0,,,1820.0,,,2.0,0.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c2,233020,"Fournaise, Piton de la",14266,Confirmed Eruption,2.0,,,,Observations: Reported,,1821,,,2.0,27.0,,,1821.0,,,4.0,10.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c3,233020,"Fournaise, Piton de la",14267,Confirmed Eruption,0.0,,,,Observations: Reported,,1824,,,2.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c4,233020,"Fournaise, Piton de la",14268,Confirmed Eruption,0.0,,,,Observations: Reported,,1824,,,12.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c5,233020,"Fournaise, Piton de la",14269,Confirmed Eruption,0.0,,Cratere Faujas,,Observations: Reported,,1830,,,10.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c6,233020,"Fournaise, Piton de la",14258,Confirmed Eruption,2.0,,Summit and above Piton de Crac,,Observations: Reported,,1812,,,8.0,5.0,4.0,,1812.0,,,12.0,0.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c7,233020,"Fournaise, Piton de la",14259,Confirmed Eruption,2.0,,,,Observations: Reported,,1813,,,9.0,26.0,,,1813.0,,,11.0,26.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c8,233020,"Fournaise, Piton de la",14260,Confirmed Eruption,2.0,,,,Observations: Reported,,1814,,,9.0,10.0,,,1814.0,,,10.0,13.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23c9,233020,"Fournaise, Piton de la",14261,Confirmed Eruption,2.0,,,,Observations: Reported,,1815,,,1.0,21.0,,,1815.0,,,1.0,27.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23ca,233020,"Fournaise, Piton de la",14262,Confirmed Eruption,2.0,,Summit and Plaine des Osmondes,,Observations: Reported,,1815,,,8.0,15.0,,,1815.0,,,8.0,16.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23cb,233020,"Fournaise, Piton de la",14263,Confirmed Eruption,0.0,,,,Observations: Reported,,1816,,,12.0,15.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23cc,233020,"Fournaise, Piton de la",14252,Confirmed Eruption,0.0,,SE rift zone,,Observations: Reported,,1800,,,11.0,2.0,,,1800.0,,,11.0,8.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23cd,233020,"Fournaise, Piton de la",14253,Confirmed Eruption,2.0,,Mammelon Central,,Observations: Reported,,1801,,,10.0,27.0,,,1802.0,,,4.0,28.0,7.0,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23ce,233020,"Fournaise, Piton de la",14254,Confirmed Eruption,2.0,,,,Observations: Reported,,1802,,,12.0,0.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23cf,233020,"Fournaise, Piton de la",14255,Confirmed Eruption,2.0,,,,Observations: Reported,,1807,,,3.0,23.0,,,1807.0,,,6.0,13.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23d0,233020,"Fournaise, Piton de la",14256,Confirmed Eruption,2.0,,,,Observations: Reported,,1809,,,7.0,17.0,,,1809.0,,,8.0,8.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23d1,233020,"Fournaise, Piton de la",14257,Confirmed Eruption,0.0,,,,Observations: Reported,,1810,,,11.0,20.0,,,1810.0,,,11.0,28.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23d2,233020,"Fournaise, Piton de la",14246,Confirmed Eruption,2.0,,East side of summit cone and Bory crater,,Observations: Reported,,1789,,,6.0,0.0,,,1789.0,,,7.0,0.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23d3,233020,"Fournaise, Piton de la",14247,Confirmed Eruption,2.0,,"Dolomieu, Mamelon Central ?",,Observations: Reported,,1791,,,6.0,5.0,4.0,,1791.0,,?,7.0,27.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23d4,233020,"Fournaise, Piton de la",14248,Confirmed Eruption,0.0,,,,Observations: Reported,,1792,,?,12.0,19.0,,,,,,,,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23d5,233020,"Fournaise, Piton de la",14249,Confirmed Eruption,0.0,,,,Observations: Reported,,1794,,,1.0,0.0,,,1794.0,,,1.0,0.0,,55.708,-21.244
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_23d6,233020,"Fournaise, Piton de la",14250,Confirmed Eruption,,,,,Observations: Reported,,1795,,,0.0,0.0,,,,,,,,,55.708,-21.244
